id,name,city,state,street,zip,country,url,grade_levels,enrollment_size,school_type,student_body
41384,Silverwood School,Poulsbo,WA,14000 Central Valley Rd NW,98370-8146,US,/school-directory/school/41384,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
41954,Sinai Akiba Academy,Los Angeles,CA,10400 Wilshire Blvd,90024-4602,US,/school-directory/school/41954,"Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
40481,Sisters Academy of Baltimore,Baltimore,MD,139 First Ave,21227-3002,US,/school-directory/school/40481,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,Girls
41716,Skyuka Hall,Chattanooga,TN,5600 Brainerd Rd Ste A24,37411-5347,US,/school-directory/school/41716,,0-100,,CoEd
41439,SLS Preschool,San Francisco,CA,1335 Sutter St,94109-5415,US,/school-directory/school/41439,Pre-School,0-100,Day,CoEd
43384,Smith Street Maternelle,Brooklyn,NY,607 Henry Street,11231,US,/school-directory/school/43384,Pre-School,101-200,Day,CoEd
89088,Socratic School of STEM,Raleigh,NC,1201 Kent Rd,27606,US,/school-directory/school/89088,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
39858,Solebury School,New Hope,PA,6832 Phillips Mill Rd,18938-9682,US,/school-directory/school/39858,"High School, Post-Graduate School",201-300,Boarding Day,CoEd
40346,Solomon Schechter Day School of Metropolitan Chicago,Northbrook,IL,3210 Dundee Rd,60062-2341,US,/school-directory/school/40346,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,"Day Services Available Kosher Cafeteria, Lunch, Transportation",CoEd
42622,Sonoma Academy,Santa Rosa,CA,2500 Farmers Ln,95404-7013,US,/school-directory/school/42622,High School,301-500,"Day Services Available Lunch, Transportation",CoEd
40976,Sonoma Country Day School,Santa Rosa,CA,4400 Day School Pl,95403-8221,US,/school-directory/school/40976,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
41727,Sophia Academy,Providence,RI,582 Elmwood Ave,02907-1837,US,/school-directory/school/41727,Middle School/Junior High School,0-100,Day,Girls
43383,Sora Schools,Atlanta,GA,3343 Peachtree Road NE Ste. 146-606,30326,US,/school-directory/school/43383,High School,301-500,Day,CoEd
44043,Soundview School,Lynnwood,WA,6515 196th St SW,98036-4548,US,/school-directory/school/44043,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39866,South Kent School,South Kent,CT,40 Bulls Bridge Rd,06785-1199,US,/school-directory/school/39866,"High School, Post-Graduate School",101-200,Boarding Day,Boys
39862,Southfield School,Shreveport,LA,1100 Southfield Rd,71106-1722,US,/school-directory/school/39862,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
42560,Southshire Community School,North Bennington,VT,24 Bank St,5257,US,/school-directory/school/42560,,0-100,,CoEd
40381,"Southwest Christian School, Inc",Fort Worth,TX,6901 Altamesa Blvd.,76123-2803,US,/school-directory/school/40381,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day Services Available Lunch,CoEd
39870,Spartanburg Day School,Spartanburg,SC,1701 Skylyn Dr,29307-1096,US,/school-directory/school/39870,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
43334,Spencerville Adventist Academy,Spencerville,MD,2502 Spencerville Road,20868,US,/school-directory/school/43334,,301-500,,CoEd
40775,SPIRE Academy,Geneva,OH,5201 Spire Circle,44041,US,/school-directory/school/40775,High School,101-200,Boarding Day,CoEd
42763,Spring Street International School,Friday Harbor,WA,505 Spring Street,98250-8057,US,/school-directory/school/42763,"Middle School/Junior High School, High School",0-100,Boarding Day,CoEd
41053,Spring Valley School,Birmingham,AL,2701 Sydney Drive,35211,US,/school-directory/school/41053,"Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
41756,Springdale Preparatory School,New Windsor,MD,1000 Green Valley Road,21776-9770,US,/school-directory/school/41756,"Middle School/Junior High School, High School",0-100,"Boarding Day Services Available Lunch, Transportation",CoEd
42107,Springer School and Center,Cincinnati,OH,2121 Madison Rd,45208-3288,US,/school-directory/school/42107,"Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
41704,Springfield Commonwealth Academy,Springfield,MA,1 Ames Hill Dr,01105-1420,US,/school-directory/school/41704,,0-100,,CoEd
42616,Springmont School,Atlanta,GA,5750 Long Island Dr NW,30327-4844,US,/school-directory/school/42616,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
39878,Springside Chestnut Hill Academy,Philadelphia,PA,500 West Willow Grove Avenue,19118-4126,US,/school-directory/school/39878,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
41069,Spruce Street School,Seattle,WA,914 Virginia St,98101-1426,US,/school-directory/school/41069,Elementary/Primary School,101-200,Day,CoEd
42720,St. Agnes Academy,Houston,TX,9000 Bellaire Blvd,77036-4683,US,/school-directory/school/42720,,701-1000,Day,Girls
39765,St. Albans School,Washington,DC,3001 Wisconsin Ave NW Bldg 3,20016-5069,US,/school-directory/school/39765,"Elementary/Primary School, Middle School/Junior High School, High School",501-700,Boarding Day,Boys
42609,St. Andrew's Episcopal Academy,Fort Pierce,FL,210 S Indian River Dr,34950-4337,US,/school-directory/school/42609,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
41513,St. Andrew's Episcopal School,Austin,TX,1112 W 31st St,78705-1902,US,/school-directory/school/41513,"Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
39768,St. Andrew's Episcopal School,Ridgeland,MS,370 Old Agency Rd,39157-9714,US,/school-directory/school/39768,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
41918,St. Andrew's Episcopal School,Amarillo,TX,1515 S Georgia St,79102-2313,US,/school-directory/school/41918,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
40470,St. Andrew's Episcopal School,New Orleans,LA,8012 Oak Street,70118-2708,US,/school-directory/school/40470,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40242,St. Andrew's Episcopal School,Potomac,MD,8804 Postoak Rd,20854-3553,US,/school-directory/school/40242,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
40274,St. Andrew's Episcopal School,Houston,TX,1819 Heights Blvd,77008-4025,US,/school-directory/school/40274,Pre-School,0-100,Day,CoEd
40543,St. Andrew's School,Savannah,GA,601 Penn Waller Rd,31410-5136,US,/school-directory/school/40543,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
43077,St. Andrew's School,Richmond,VA,227 S Cherry St,23220-6101,US,/school-directory/school/43077,Elementary/Primary School,0-100,Day Services Available Lunch,CoEd
39684,St. Andrew's School,Barrington,RI,63 Federal Rd,02806-2407,US,/school-directory/school/39684,"Middle School/Junior High School, High School, Post-Graduate School",201-300,Boarding Day,CoEd
39674,St. Andrew's School,Middletown,DE,350 Noxontown Rd,19709-1621,US,/school-directory/school/39674,High School,301-500,Boarding,CoEd
40268,St. Andrew's Schools,Honolulu,HI,224 Queen Emma Sq,96813-2304,US,/school-directory/school/40268,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
39773,St. Andrew's-Sewanee School,Sewanee,TN,290 Quintard Rd,37375-3000,US,/school-directory/school/39773,"Middle School/Junior High School, High School",101-200,Boarding Day,CoEd
40404,St. Anne School,Laguna Niguel,CA,32451 Bear Brand Rd,92677-9384,US,/school-directory/school/40404,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
40236,St. Anne's Episcopal School,Middletown,DE,211 Silver Lake Rd,19709-1601,US,/school-directory/school/40236,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
40219,"St. Anne's Episcopal School, Inc.",Denver,CO,2701 S York St,80210-6032,US,/school-directory/school/40219,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
42246,St. Anne's School of Annapolis,Annapolis,MD,3112 Arundel On The Bay Rd,21403-4605,US,/school-directory/school/42246,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
39695,St. Anne's-Belfield School,Charlottesville,VA,2132 Ivy Road,22903-1716,US,/school-directory/school/39695,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Boarding Day,CoEd
39699,St. Anselm's Abbey School,Washington,DC,4501 South Dakota Ave NE,20017-2753,US,/school-directory/school/39699,"Middle School/Junior High School, High School",201-300,Day,Boys
40753,St. Augustine Preparatory School,Richland,NJ,611 Cedar Ave,08350-2450,US,/school-directory/school/40753,High School,501-700,Day Services Available Lunch,Boys
42611,St. Barnabas Episcopal School,Deland,FL,322 W Michigan Ave,32720-4103,US,/school-directory/school/42611,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40690,St. Benedict's Episcopal School,Smyrna,GA,2160 Cooper Lake Rd SE,30080-6328,US,/school-directory/school/40690,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
43158,St. Bernard Academy,Nashville,TN,2304 Bernard Ave,37212-4269,US,/school-directory/school/43158,,301-500,Day,CoEd
39708,St. Bernard's School,New York,NY,4 E 98th St,10029-6502,US,/school-directory/school/39708,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,Boys
43386,St. Catherine's Montessori,Houston,TX,9821 Timberside,77025,US,/school-directory/school/43386,,201-300,Day,CoEd
39711,St. Catherine's School,Richmond,VA,6001 Grove Ave,23226-2603,US,/school-directory/school/39711,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,Girls
39714,St. Christopher's School,Richmond,VA,711 St Christophers Rd,23226-2708,US,/school-directory/school/39714,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,Boys
40725,St. Clement's Parish School,El Paso,TX,600 Montana Ave,79902-5304,US,/school-directory/school/40725,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day Services Available Lunch,CoEd
41790,St. Croix Montessori School,Stillwater,MN,177 Neal Ave N,55082-1932,US,/school-directory/school/41790,,101-200,,CoEd
42076,St. David's School,Raleigh,NC,3400 White Oak Rd,27609-7621,US,/school-directory/school/42076,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
39718,St. Edmund's Academy,Pittsburgh,PA,5705 Darlington Rd,15217-1511,US,/school-directory/school/39718,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40736,St. Elizabeth's School,Denver,CO,1800 Pontiac St,80220,US,/school-directory/school/40736,Elementary/Primary School,101-200,Day,CoEd
42342,St. Francis Episcopal School,Houston,TX,335 Piney Point Rd,77024-6505,US,/school-directory/school/42342,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
43354,St. Francis High School,La Canada,CA,200 Foothill Boulevard,91011,US,/school-directory/school/43354,High School,501-700,Day,Boys
42716,St. Francis School,Austin,TX,300 E Huntland Dr,78752-3706,US,/school-directory/school/42716,,301-500,Day,CoEd
42299,St. George Episcopal School,San Antonio,TX,6900 West Avenue,78213-1820,US,/school-directory/school/42299,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
40720,St. George's Episcopal School,New Orleans,LA,923 Napoleon Ave,70115-2862,US,/school-directory/school/40720,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
43154,St. George's Independent School,Collierville,TN,1880 Wolf River Blvd,38017-9052,US,/school-directory/school/43154,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
39733,St. George's School,Middletown,RI,372 Purgatory Rd,02842-5963,US,/school-directory/school/39733,High School,301-500,Boarding Day Services Available Lunch,CoEd
39743,St. Hilda's and St. Hugh's School,New York,NY,619 W 114th St,10025-7906,US,/school-directory/school/39743,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
42120,St. Ignatius Loyola Academy,Baltimore,MD,300 E. Gittings Street,21230,US,/school-directory/school/42120,Middle School/Junior High School,101-200,Day,Boys
41084,St. James Academy,Monkton,MD,3100 Monkton Rd,21111-2199,US,/school-directory/school/41084,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
41385,St. James Episcopal School of Corpus Christi,Corpus Christi,TX,602 S Carancahua St,78401-3440,US,/school-directory/school/41385,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
40679,St. James' Episcopal School,Los Angeles,CA,625 S St Andrews Pl,90005-3043,US,/school-directory/school/40679,"Pre-School, Elementary/Primary School",301-500,Day,CoEd
42585,St. John's Episcopal Parish Day School,Tampa,FL,240 S Plant Ave,33606-2310,US,/school-directory/school/42585,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
39767,St. John's Episcopal School,Olney,MD,3427 Olney Laytonsville Rd,20832-1743,US,/school-directory/school/39767,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
41939,St. John's Episcopal School,Rancho Santa Margarita,CA,30382 Via Con Dios,92688-1518,US,/school-directory/school/41939,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
41921,St. John's Episcopal School,Dallas,TX,848 Harter Rd,75218-2751,US,/school-directory/school/41921,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
39763,St. John's Northwestern Academies,Delafield,WI,1101 Genesee St,53018-1411,US,/school-directory/school/39763,"Middle School/Junior High School, High School, Post-Graduate School",101-200,Boarding Day,CoEd
43300,St. John's Parish Day School,Ellicott City,MD,9130 Frederick Rd,21042-3912,US,/school-directory/school/43300,"Pre-School, Elementary/Primary School",301-500,Day,CoEd
43179,St. John's Preparatory School,Danvers,MA,72 Spring St,01923-1545,US,/school-directory/school/43179,"Middle School/Junior High School, High School",1001+,Day,Boys
39759,St. John's School,Houston,TX,2401 Claremont Ln,77019-5811,US,/school-directory/school/39759,"Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39753,St. Johns Country Day School,Orange Park,FL,3100 Doctors Lake Dr,32073-6997,US,/school-directory/school/39753,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
39775,St. Johnsbury Academy,Saint Johnsbury,VT,1000 Main Street,05819-2361,US,/school-directory/school/39775,High School,701-1000,Boarding Day,CoEd
40414,St. Joseph's Academy,Saint Louis,MO,2307 S Lindbergh Blvd,63131-3505,US,/school-directory/school/40414,High School,501-700,Day Services Available Lunch,Girls
